Issue key,Issue ID,"Custom field 
(CRM Company)",Status,Severity,Original Severity,Created,Resolved,IMT,IMT RCA,Environment,Origin,Start Date & Time,End Date & Time,Downtime,"Issue classification
(Application/Platform)"
TSR-371425,560677,Customer 19,Permanently Closed,Severity 1,Severity 1,09-08-2022 23:50,10-08-2022 00:12,Yes,No,Production,Internal,09-08-2022 23:50,10-08-2022 00:11,,Application
TSR-365923,554713,Customer 19,Permanently Closed,Severity 1,Severity 1,02-08-2022 07:40,02-08-2022 08:45,Yes,No,Production,Internal,02-08-2022 07:40,02-08-2022 08:41,,Application
TSR-365795,554568,Customer 19,Permanently Closed,Severity 1,Severity 1,02-08-2022 00:57,02-08-2022 01:24,Yes,No,Production,Internal,02-08-2022 00:57,02-08-2022 01:23,,Application
TSR-365134,553840,Customer 19,Permanently Closed,Severity 1,Severity 1,01-08-2022 06:51,01-08-2022 07:43,Yes,No,Production,Internal,01-08-2022 06:51,01-08-2022 07:26,,Application
TSR-364924,553628,Customer 19,Pending client confirmation,Severity 1,Severity 1,31-07-2022 07:49,31-07-2022 07:52,,,,Internal,31-07-2022 07:49,31-07-2022 07:52,,Platform
TSR-364480,553167,Customer 19,Permanently Closed,Severity 1,Severity 1,30-07-2022 03:25,30-07-2022 05:48,,,,Internal,30-07-2022 03:25,30-07-2022 05:42,,Platform
TSR-360635,549000,Customer 19,Permanently Closed,Severity 1,Severity 1,26-07-2022 09:33,26-07-2022 09:45,,,,Internal,26-07-2022 09:33,26-07-2022 09:45,,Platform
TSR-359151,547436,Customer 19,Permanently Closed,Severity 1,Severity 1,23-07-2022 02:09,23-07-2022 03:22,,,,Internal,23-07-2022 02:00,23-07-2022 03:24,,Platform
TSR-353063,540894,Customer 19,Permanently Closed,Severity 1,Severity 1,15-07-2022 15:36,15-07-2022 16:46,,,,Internal,15-07-2022 15:36,15-07-2022 16:46,,Platform
TSR-352727,540524,Customer 19,Permanently Closed,Severity 1,Severity 1,15-07-2022 05:21,15-07-2022 06:08,,,,Internal,15-07-2022 05:21,15-07-2022 06:08,,Application
TSR-352467,540251,Customer 19,Permanently Closed,Severity 1,Severity 1,14-07-2022 20:21,14-07-2022 20:55,,,,Client,14-07-2022 20:21,14-07-2022 20:45,,Platform
TSR-351083,538748,Customer 19,Permanently Closed,Severity 1,Severity 1,13-07-2022 09:25,13-07-2022 13:08,,,,Internal,13-07-2022 09:25,13-07-2022 13:08,,Application
TSR-349096,536545,Customer 19,Permanently Closed,Severity 1,Severity 1,10-07-2022 07:07,10-07-2022 07:17,,,,Internal,10-07-2022 06:49,10-07-2022 07:13,,Platform
TSR-348998,536445,Customer 19,Permanently Closed,Severity 1,Severity 1,09-07-2022 18:02,09-07-2022 19:39,,,,Internal,09-07-2022 18:02,09-07-2022 19:36,,Platform
TSR-348694,536132,Customer 19,Permanently Closed,Severity 1,Severity 1,08-07-2022 21:52,09-07-2022 00:32,,,,Internal,08-07-2022 21:52,08-07-2022 22:30,,Platform
TSR-348548,535980,Customer 19,Permanently Closed,Severity 1,Severity 1,08-07-2022 19:07,08-07-2022 21:48,,,,Internal,08-07-2022 18:46,08-07-2022 19:11,,Platform
TSR-347432,534789,Customer 19,Permanently Closed,Severity 1,Severity 1,07-07-2022 15:03,07-07-2022 18:34,,,,Client,07-07-2022 15:03,07-07-2022 15:46,0:43:00,Application
TSR-347113,534428,Customer 19,Permanently Closed,Severity 1,Severity 1,07-07-2022 04:21,07-07-2022 07:36,,,,Internal,07-07-2022 04:21,07-07-2022 07:33,,Platform
TSR-346161,533396,Customer 19,Permanently Closed,Severity 1,Severity 1,06-07-2022 08:20,06-07-2022 09:24,,,,Internal,06-07-2022 08:20,06-07-2022 09:24,,Platform
TSR-345209,532373,Customer 19,Permanently Closed,Severity 1,Severity 1,05-07-2022 02:49,05-07-2022 03:19,,,,Internal,05-07-2022 02:49,05-07-2022 03:19,,Platform
TSR-343220,530247,Customer 19,Permanently Closed,Severity 1,Severity 1,01-07-2022 07:29,01-07-2022 08:26,,,,Internal,01-07-2022 07:29,01-07-2022 08:26,,Application
TSR-342036,528939,Customer 19,Permanently Closed,Severity 1,Severity 1,30-06-2022 02:21,30-06-2022 02:35,,,,Internal,30-06-2022 02:21,30-06-2022 02:34,,
TSR-339397,526064,Customer 19,Permanently Closed,Severity 1,Severity 1,26-06-2022 19:42,26-06-2022 21:06,,,,Internal,26-06-2022 07:36,26-06-2022 08:01,,
TSR-338173,524769,Customer 19,Pending client confirmation,Severity 1,Severity 1,24-06-2022 04:26,24-06-2022 05:12,,,,Internal,24-06-2022 04:26,24-06-2022 05:12,,
TSR-337386,523903,Customer 19,Permanently Closed,Severity 1,Severity 1,23-06-2022 08:05,23-06-2022 08:40,,,,Internal,23-06-2022 08:05,23-06-2022 08:40,,
TSR-334667,520918,Customer 19,Permanently Closed,Severity 1,Severity 4,19-06-2022 11:55,19-06-2022 13:22,,,,Internal,19-06-2022 12:06,19-06-2022 13:22,,
TSR-331917,517886,Customer 19,Permanently Closed,Severity 1,Severity 1,15-06-2022 01:27,15-06-2022 02:18,,,,Internal,15-06-2022 01:27,15-06-2022 02:18,,
TSR-328879,514638,Customer 19,Permanently Closed,Severity 1,Severity 1,10-06-2022 04:06,10-06-2022 04:25,,,,Internal,10-06-2022 04:06,10-06-2022 04:25,,
TSR-328306,514000,Customer 19,Permanently Closed,Severity 1,Severity 1,09-06-2022 12:17,09-06-2022 12:29,,,,Internal,09-06-2022 12:17,09-06-2022 12:29,,
TSR-327329,512920,Customer 19,Permanently Closed,Severity 1,Severity 1,08-06-2022 07:01,08-06-2022 08:12,,,,Internal,08-06-2022 07:01,08-06-2022 08:12,,
TSR-327090,512667,Customer 19,Permanently Closed,Severity 1,Severity 1,07-06-2022 23:06,08-06-2022 00:14,,,,Internal,07-06-2022 23:06,08-06-2022 00:14,,
TSR-400615,592835,Customer 20,Permanently Closed,Severity 1,Severity 1,22-09-2022 17:16,22-09-2022 17:47,Yes,No,Production,Internal,22-09-2022 17:16,22-09-2022 17:47,,Application
TSR-399697,591811,Customer 20,Permanently Closed,Severity 1,Severity 1,21-09-2022 15:12,21-09-2022 22:18,Yes,No,Production,Internal,21-09-2022 15:12,21-09-2022 18:17,,Application
TSR-399493,591580,Customer 20,Permanently Closed,Severity 1,Severity 1,21-09-2022 10:06,21-09-2022 10:37,Yes,No,Production,Internal,21-09-2022 10:06,21-09-2022 10:37,,Application
TSR-397412,589303,Customer 20,Permanently Closed,Severity 1,Severity 1,17-09-2022 21:14,17-09-2022 21:41,Yes,No,Production,Internal,17-09-2022 21:14,17-09-2022 21:41,,Platform
TSR-389715,580867,Customer 20,Permanently Closed,Severity 1,Severity 1,06-09-2022 12:48,06-09-2022 13:20,Yes,No,Production,Internal,06-09-2022 12:48,06-09-2022 13:20,,Application
TSR-388389,579456,Customer 20,Permanently Closed,Severity 1,Severity 1,03-09-2022 09:44,03-09-2022 10:00,Yes,No,Production,Internal,03-09-2022 09:44,03-09-2022 10:00,,Platform
TSR-386736,577642,Customer 20,Permanently Closed,Severity 1,Severity 1,01-09-2022 07:18,01-09-2022 07:40,Yes,No,Production,Internal,01-09-2022 07:18,01-09-2022 07:40,,Platform
TSR-385953,576799,Customer 20,Permanently Closed,Severity 1,Severity 1,31-08-2022 11:41,31-08-2022 12:00,Yes,No,Production,Internal,31-08-2022 11:41,31-08-2022 12:00,,Platform
TSR-379054,568976,Customer 20,Permanently Closed,Severity 1,Severity 1,22-08-2022 13:02,22-08-2022 13:42,Yes,No,Production,Internal,22-08-2022 12:50,22-08-2022 13:27,0:28:00,Platform
TSR-378926,568835,Customer 20,Permanently Closed,Severity 1,Severity 1,22-08-2022 09:52,22-08-2022 10:13,Yes,No,Production,Internal,22-08-2022 09:35,22-08-2022 10:03,,Platform
TSR-378381,568274,Customer 20,Permanently Closed,Severity 1,Severity 1,20-08-2022 09:47,20-08-2022 10:05,Yes,No,Production,Internal,20-08-2022 09:47,20-08-2022 10:05,,Platform
TSR-364085,552752,Customer 20,Permanently Closed,Severity 1,Severity 1,29-07-2022 17:57,29-07-2022 18:41,,,,Internal,29-07-2022 17:57,29-07-2022 18:09,0:12:00,Platform
TSR-361239,549648,Customer 20,Permanently Closed,Severity 1,Severity 1,26-07-2022 19:38,26-07-2022 20:19,,,,Client,26-07-2022 19:38,26-07-2022 20:04,,Platform
TSR-336365,522771,Customer 20,Permanently Closed,Severity 1,Severity 1,21-06-2022 23:50,22-06-2022 01:17,,,,Internal,21-06-2022 23:50,22-06-2022 00:50,,
TSR-333749,519913,Customer 20,Permanently Closed,Severity 1,Severity 1,17-06-2022 07:32,17-06-2022 08:22,,,,Internal,17-06-2022 07:32,17-06-2022 08:22,,
TSR-313633,n/a,Customer 21,Resolved,SEV1,n/a,n/a,n/a,,,,Client,18-05-2022 07:23,18-05-2022 07:55,0:32:00,Platform
TSR-321760,n/a,Customer 21,Resolved,SEV1,n/a,n/a,n/a,,,,Client,31-05-2022 06:36,31-05-2022 06:52,0:16:00,Application
TSR-403028,595450,Customer 21,Permanently Closed,Severity 1,Severity 1,27-09-2022 07:59,27-09-2022 08:20,Yes,No,Production,Internal,27-09-2022 07:59,27-09-2022 08:20,,Platform
TSR-401253,593521,Customer 21,Permanently Closed,Severity 1,Severity 1,23-09-2022 13:31,23-09-2022 13:40,Yes,No,Production,Internal,23-09-2022 13:31,23-09-2022 13:40,,Application
TSR-401120,593372,Customer 21,Permanently Closed,Severity 1,Severity 1,23-09-2022 07:42,23-09-2022 08:15,Yes,No,Production,Internal,23-09-2022 07:42,23-09-2022 08:15,,Platform
TSR-401087,593336,Customer 21,Permanently Closed,Severity 1,Severity 1,23-09-2022 06:44,23-09-2022 07:23,Yes,No,Production,Internal,23-09-2022 06:44,23-09-2022 07:23,,Platform
TSR-400261,592445,Customer 21,Permanently Closed,Severity 1,Severity 1,22-09-2022 06:29,22-09-2022 06:51,Yes,No,Production,Internal,22-09-2022 06:29,22-09-2022 06:51,,Application
TSR-378869,568770,Customer 21,Permanently Closed,Severity 1,Severity 1,22-08-2022 07:13,22-08-2022 07:40,Yes,No,Production,Internal,22-08-2022 07:13,22-08-2022 07:51,,Application
TSR-376562,566277,Customer 21,Permanently Closed,Severity 1,Severity 1,18-08-2022 00:19,18-08-2022 10:26,No,No,Production,Internal,18-08-2022 00:19,18-08-2022 00:43,,Application
TSR-375846,565503,Customer 21,Permanently Closed,Severity 1,Severity 1,17-08-2022 06:54,17-08-2022 08:46,Yes,No,Production,Internal,17-08-2022 06:54,17-08-2022 08:09,,Application
TSR-374982,564539,Customer 21,Permanently Closed,Severity 1,Severity 1,16-08-2022 06:22,16-08-2022 07:07,Yes,No,Production,Internal,16-08-2022 06:22,16-08-2022 07:31,,Application
TSR-363877,552530,Customer 21,Permanently Closed,Severity 1,Severity 1,29-07-2022 14:22,29-07-2022 14:42,,,,Internal,29-07-2022 14:22,29-07-2022 14:32,0:10:00,Platform
TSR-359167,547452,Customer 21,Permanently Closed,Severity 1,Severity 1,23-07-2022 02:47,23-07-2022 04:10,,,,Internal,23-07-2022 02:47,23-07-2022 04:09,,Platform
TSR-353451,541312,Customer 21,Permanently Closed,Severity 1,Severity 1,16-07-2022 02:25,16-07-2022 06:17,,,,Internal,16-07-2022 02:25,16-07-2022 06:17,,Platform
TSR-351025,538683,Customer 21,Permanently Closed,Severity 1,Severity 1,13-07-2022 06:42,13-07-2022 06:47,,,,Internal,13-07-2022 06:42,13-07-2022 06:47,,Platform
TSR-350815,538449,Customer 21,Permanently Closed,Severity 1,Severity 1,13-07-2022 00:32,13-07-2022 00:44,,,,Internal,13-07-2022 00:32,13-07-2022 00:44,,Platform
TSR-343971,531061,Customer 21,Permanently Closed,Severity 1,Severity 1,02-07-2022 03:11,02-07-2022 04:25,,,,Internal,02-07-2022 03:11,02-07-2022 04:25,,Platform
TSR-343175,530199,Customer 21,Permanently Closed,Severity 1,Severity 1,01-07-2022 05:50,01-07-2022 08:40,,,,Internal,01-07-2022 05:50,01-07-2022 08:40,,Application
TSR-343014,530029,Customer 21,Permanently Closed,Severity 1,Severity 1,01-07-2022 00:21,01-07-2022 05:33,,,,Internal,01-07-2022 00:21,01-07-2022 02:51,,Application
TSR-329786,515611,Customer 21,Permanently Closed,Severity 1,Severity 1,11-06-2022 00:48,11-06-2022 01:38,,,,Internal,11-06-2022 00:48,11-06-2022 01:38,,
TSR-325426,510814,Customer 21,Permanently Closed,Severity 1,Severity 1,04-06-2022 23:46,05-06-2022 01:40,,,,Internal,04-06-2022 23:46,05-06-2022 00:33,,
TSR-325343,510729,Customer 21,Permanently Closed,Severity 1,Severity 1,04-06-2022 11:32,04-06-2022 12:43,,,,Internal,04-06-2022 11:32,04-06-2022 12:43,,
TSR-372968,562386,Customer 22,Permanently Closed,Severity 1,Severity 1,11-08-2022 17:57,11-08-2022 19:39,Yes,No,Production,Internal,11-08-2022 17:57,11-08-2022 19:26,,Application
TSR-371955,561299,Customer 22,Permanently Closed,Severity 1,Severity 1,10-08-2022 16:43,10-08-2022 21:13,Yes,No,Production,Internal,10-08-2022 16:43,10-08-2022 21:13,,Application
TSR-361012,549411,Customer 22,Permanently Closed,Severity 1,Severity 1,26-07-2022 17:43,26-07-2022 19:29,,,,Internal,26-07-2022 17:43,26-07-2022 19:16,,Application
TSR-341930,528827,Customer 22,Permanently Closed,Severity 1,Severity 1,29-06-2022 23:45,30-06-2022 00:10,,,,Internal,29-06-2022 23:45,30-06-2022 00:09,,
TSR-333275,519397,Customer 22,Permanently Closed,Severity 1,Severity 1,16-06-2022 16:15,16-06-2022 17:04,,,,Internal,16-06-2022 16:15,16-06-2022 16:40,,
TSR-309845,n/a,Customer 23,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,12-05-2022 01:24,12-05-2022 03:45,2:21:00,Platform
TSR-404115,596613,Customer 23,Permanently Closed,Severity 1,Severity 1,28-09-2022 12:31,28-09-2022 14:00,Yes,No,Production,Client,28-09-2022 12:31,28-09-2022 14:00,,Platform
TSR-403962,596452,Customer 23,Permanently Closed,Severity 1,Severity 1,28-09-2022 07:41,28-09-2022 09:31,Yes,No,Production,Internal,28-09-2022 07:41,28-09-2022 09:31,,Platform
TSR-401623,593922,Customer 23,Permanently Closed,Severity 1,Severity 1,23-09-2022 20:36,23-09-2022 22:00,Yes,No,Production,Internal,23-09-2022 20:36,23-09-2022 22:00,,Platform
TSR-397647,589540,Customer 23,Permanently Closed,Severity 1,Severity 1,19-09-2022 03:29,19-09-2022 05:29,Yes,No,Production,Internal,19-09-2022 03:29,19-09-2022 05:29,,Platform
TSR-397036,588891,Customer 23,Permanently Closed,Severity 1,Severity 1,16-09-2022 19:37,16-09-2022 19:54,Yes,No,Production,Internal,16-09-2022 19:37,16-09-2022 19:54,,Platform
TSR-396908,588757,Customer 23,Permanently Closed,Severity 1,Severity 1,16-09-2022 17:06,16-09-2022 17:19,Yes,No,Production,Internal,16-09-2022 17:06,16-09-2022 17:19,,Platform
TSR-396199,587949,Customer 23,Permanently Closed,Severity 1,Severity 1,15-09-2022 17:54,15-09-2022 18:38,Yes,No,Production,Internal,15-09-2022 17:54,15-09-2022 18:38,,Platform
TSR-395312,586996,Customer 23,Permanently Closed,Severity 1,Severity 1,14-09-2022 18:24,14-09-2022 19:01,Yes,No,Production,Client,14-09-2022 17:30,14-09-2022 19:01,,Platform
TSR-394661,586278,Customer 23,Permanently Closed,Severity 1,Severity 1,13-09-2022 21:59,13-09-2022 23:48,Yes,No,Production,Internal,13-09-2022 21:59,13-09-2022 23:24,,Application
TSR-392833,584267,Customer 23,Permanently Closed,Severity 1,Severity 1,10-09-2022 03:48,10-09-2022 04:57,Yes,No,Production,Internal,10-09-2022 03:48,10-09-2022 04:57,,Platform
TSR-392654,584071,Customer 23,Permanently Closed,Severity 1,Severity 1,09-09-2022 20:47,09-09-2022 22:00,Yes,No,Production,Internal,09-09-2022 20:47,09-09-2022 20:55,,Platform
TSR-388219,579270,Customer 23,Permanently Closed,Severity 1,Severity 1,02-09-2022 22:37,02-09-2022 23:29,Yes,No,Production,Internal,02-09-2022 22:21,02-09-2022 23:11,,Platform
TSR-386516,577404,Customer 23,Permanently Closed,Severity 1,Severity 1,01-09-2022 00:06,01-09-2022 00:55,Yes,No,Production,Internal,01-09-2022 00:06,01-09-2022 00:54,,Application
TSR-383098,573708,Customer 23,Permanently Closed,Severity 1,Severity 1,26-08-2022 20:20,26-08-2022 21:29,Yes,No,Production,Internal,26-08-2022 20:20,26-08-2022 21:29,,Application
TSR-383094,573703,Customer 23,Permanently Closed,Severity 1,Severity 1,26-08-2022 20:18,26-08-2022 21:31,Yes,No,Production,Internal,26-08-2022 20:18,26-08-2022 21:31,,Platform
TSR-377048,566806,Customer 23,Permanently Closed,Severity 1,Severity 1,18-08-2022 16:16,18-08-2022 18:27,Yes,No,Production,Internal,17-08-2022 16:16,17-08-2022 18:27,,Application
TSR-377047,566805,Customer 23,Permanently Closed,Severity 1,Severity 1,18-08-2022 16:15,18-08-2022 17:09,No,No,Production,Client,17-08-2022 16:15,17-08-2022 17:09,,Application
TSR-374890,564444,Customer 23,Permanently Closed,Severity 1,Severity 1,16-08-2022 02:46,16-08-2022 04:39,Yes,No,Production,Internal,16-08-2022 02:46,16-08-2022 04:38,,Application
TSR-373649,563137,Customer 23,Permanently Closed,Severity 1,Severity 1,12-08-2022 15:38,12-08-2022 19:05,Yes,No,Production,Internal,12-08-2022 15:38,12-08-2022 19:05,,Application
TSR-373442,562909,Customer 23,Permanently Closed,Severity 1,Severity 1,12-08-2022 10:01,13-08-2022 04:31,Yes,No,Production,Client,12-08-2022 10:01,13-08-2022 03:30,,Platform
TSR-373305,562749,Customer 23,Permanently Closed,Severity 1,Severity 1,12-08-2022 02:46,12-08-2022 04:05,Yes,No,Production,Internal,12-08-2022 02:46,12-08-2022 04:02,,Application
TSR-372920,562334,Customer 23,Permanently Closed,Severity 1,Severity 1,11-08-2022 16:25,11-08-2022 17:46,No,No,Production,Internal,11-08-2022 16:25,11-08-2022 17:00,,Platform
TSR-368628,557686,Customer 23,Permanently Closed,Severity 1,Severity 2,05-08-2022 09:57,06-08-2022 08:19,Yes,No,Production,Client,05-08-2022 09:57,06-08-2022 08:19,,Platform
TSR-362080,550561,Customer 23,Permanently Closed,Severity 1,Severity 1,27-07-2022 16:24,27-07-2022 17:02,,,,Client,27-07-2022 15:45,27-07-2022 16:39,,Application
TSR-356805,544962,Customer 23,Pending client confirmation,Severity 1,Severity 1,21-07-2022 12:46,21-07-2022 13:37,,,,Internal,21-07-2022 12:46,21-07-2022 13:37,,Application
TSR-356587,544733,Customer 23,Permanently Closed,Severity 1,Severity 1,21-07-2022 05:04,21-07-2022 06:06,,,,Internal,21-07-2022 05:04,21-07-2022 06:06,,Platform
TSR-352282,540049,Customer 23,Permanently Closed,Severity 1,Severity 1,14-07-2022 16:24,14-07-2022 17:59,,,,Internal,14-07-2022 16:24,14-07-2022 17:34,,Application
TSR-351851,539587,Customer 23,Permanently Closed,Severity 1,Severity 1,14-07-2022 02:49,14-07-2022 03:52,,,,Internal,14-07-2022 02:49,14-07-2022 03:52,,Application
TSR-340755,527566,Customer 23,Permanently Closed,Severity 1,Severity 1,28-06-2022 18:50,28-06-2022 20:42,,,,Client,28-06-2022 18:50,28-06-2022 20:37,,
TSR-339640,526337,Customer 23,Permanently Closed,Severity 1,Severity 1,27-06-2022 13:26,27-06-2022 14:51,,,,Internal,27-06-2022 13:26,27-06-2022 14:30,,
TSR-338283,524888,Customer 23,Permanently Closed,Severity 1,Severity 1,24-06-2022 09:41,24-06-2022 11:12,,,,Internal,24-06-2022 09:41,24-06-2022 11:12,,
TSR-330920,516802,Customer 23,Permanently Closed,Severity 1,Severity 1,13-06-2022 21:58,13-06-2022 22:59,,,,Internal,13-06-2022 21:58,13-06-2022 22:45,,
TSR-328378,514090,Customer 23,Permanently Closed,Severity 1,Severity 1,09-06-2022 14:27,09-06-2022 18:05,,,,Client,09-06-2022 14:05,09-06-2022 17:40,,
TSR-327397,513001,Customer 23,Permanently Closed,Severity 1,Severity 2,08-06-2022 10:31,09-06-2022 18:37,,,,Client,08-06-2022 11:52,08-06-2022 18:37,,
TSR-325785,511223,Customer 23,Permanently Closed,Severity 1,Severity 1,06-06-2022 12:11,06-06-2022 16:08,,,,Internal,06-06-2022 12:11,06-06-2022 16:08,,
TSR-325752,511189,Customer 23,Permanently Closed,Severity 1,Severity 1,06-06-2022 11:33,06-06-2022 16:27,,,,Internal,06-06-2022 11:33,06-06-2022 16:27,,
TSR-375037,564602,Customer 24,Pending client confirmation,Severity 1,Severity 1,16-08-2022 09:26,16-08-2022 11:41,No,No,Production,Internal,16-08-2022 09:26,16-08-2022 11:41,,Platform
TSR-313007,n/a,Customer 25,Resolved,SEV1,n/a,n/a,n/a,,,,Client,17-05-2022 14:46,17-05-2022 17:05,2:19:00,Application
TSR-315828,n/a,Customer 25,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,21-05-2022 04:02,21-05-2022 05:51,1:49:00,Application
TSR-316655,n/a,Customer 25,Resolved,SEV1,n/a,n/a,n/a,,,,Client,23-05-2022 18:31,23-05-2022 19:00,0:29:00,Platform
TSR-404582,597131,Customer 25,Permanently Closed,Severity 1,Severity 1,28-09-2022 20:08,28-09-2022 20:45,Yes,Yes,Production,Internal,28-09-2022 20:08,28-09-2022 20:16,,Application
TSR-402964,595375,Customer 25,Permanently Closed,Severity 1,Severity 1,27-09-2022 04:42,27-09-2022 05:35,Yes,No,Production,Internal,27-09-2022 04:42,27-09-2022 05:03,,Application
TSR-401001,593247,Customer 25,Permanently Closed,Severity 1,Severity 1,23-09-2022 02:49,23-09-2022 03:24,Yes,No,Production,Client,23-09-2022 02:49,23-09-2022 03:01,,Application
TSR-399379,591449,Customer 25,Permanently Closed,Severity 1,Severity 1,21-09-2022 04:10,21-09-2022 05:07,Yes,No,Production,Internal,21-09-2022 04:10,21-09-2022 04:54,1:16:00,Platform
TSR-397265,589155,Customer 25,Permanently Closed,Severity 1,Severity 1,17-09-2022 05:37,17-09-2022 06:12,Yes,No,Production,Internal,17-09-2022 05:37,17-09-2022 06:12,,Application
TSR-395695,587415,Customer 25,Permanently Closed,Severity 1,Severity 1,15-09-2022 05:17,15-09-2022 06:55,Yes,No,Production,Internal,15-09-2022 05:17,15-09-2022 06:55,,Application
TSR-393571,585064,Customer 25,Permanently Closed,Severity 1,Severity 3,12-09-2022 16:40,12-09-2022 20:05,Yes,No,Production,Client,12-09-2022 16:40,12-09-2022 20:05,,Application
TSR-387247,578203,Customer 25,Permanently Closed,Severity 1,Severity 1,01-09-2022 18:37,01-09-2022 22:05,Yes,Yes,Production,Client,01-09-2022 18:37,01-09-2022 20:20,1:43:00,Platform
TSR-384009,574681,Customer 25,Pending client confirmation,Severity 1,Severity 1,29-08-2022 13:36,29-08-2022 15:38,Yes,No,Production,Client,29-08-2022 13:36,29-08-2022 15:11,,Platform
TSR-382727,573297,Customer 25,Permanently Closed,Severity 1,Severity 1,26-08-2022 14:06,26-08-2022 15:25,Yes,No,Production,Client,26-08-2022 14:06,26-08-2022 14:40,,Application
TSR-380651,571025,Customer 25,Permanently Closed,Severity 1,Severity 1,24-08-2022 08:49,24-08-2022 09:06,Yes,No,Production,Internal,24-08-2022 08:49,24-08-2022 09:05,,Platform
TSR-379878,569871,Customer 25,Permanently Closed,Severity 1,Severity 1,23-08-2022 12:55,23-08-2022 15:35,No,No,Production,Internal,23-08-2022 12:55,23-08-2022 15:35,,Platform
TSR-373664,563152,Customer 25,Permanently Closed,Severity 1,Severity 1,12-08-2022 15:58,12-08-2022 17:30,Yes,No,Production,Client,12-08-2022 15:58,12-08-2022 17:26,,Application
TSR-373641,563129,Customer 25,Permanently Closed,Severity 1,Severity 1,12-08-2022 15:16,12-08-2022 15:58,No,No,Production,Internal,12-08-2022 15:16,12-08-2022 15:58,,Application
TSR-373018,562443,Customer 25,Permanently Closed,Severity 1,Severity 1,11-08-2022 18:59,11-08-2022 21:20,Yes,No,Production,Client,11-08-2022 18:59,11-08-2022 20:20,,Platform
TSR-372046,561397,Customer 25,Permanently Closed,Severity 1,Severity 1,10-08-2022 18:22,10-08-2022 19:43,Yes,No,Production,Internal,10-08-2022 18:22,10-08-2022 19:43,,Application
TSR-369832,558939,Customer 25,Permanently Closed,Severity 1,Severity 1,08-08-2022 08:54,08-08-2022 09:35,No,No,Production,Internal,08-08-2022 08:31,08-08-2022 09:18,,Application
TSR-369608,558712,Customer 25,Permanently Closed,Severity 1,Severity 1,07-08-2022 08:44,07-08-2022 10:04,Yes,No,Production,Internal,07-08-2022 08:31,07-08-2022 08:45,,Platform
TSR-368332,557367,Customer 25,Permanently Closed,Severity 1,Severity 1,04-08-2022 23:42,05-08-2022 01:21,Yes,No,Production,Internal,04-08-2022 23:42,05-08-2022 00:35,,Application
TSR-366425,555283,Customer 25,Permanently Closed,Severity 1,Severity 1,02-08-2022 19:17,02-08-2022 21:41,Yes,No,Production,Client,02-08-2022 19:17,02-08-2022 21:41,2:24:00,Platform
TSR-366143,554968,Customer 25,Permanently Closed,Severity 1,Severity 2,02-08-2022 13:33,02-08-2022 16:36,Yes,No,Production,Client,02-08-2022 14:51,02-08-2022 16:00,1:09:00,Platform
TSR-364891,553594,Customer 25,Permanently Closed,Severity 1,Severity 1,31-07-2022 03:29,31-07-2022 06:15,,,,Internal,31-07-2022 03:29,31-07-2022 06:15,,Platform
TSR-363839,552492,Customer 25,Permanently Closed,Severity 1,Severity 1,29-07-2022 13:32,30-07-2022 19:10,,,,Client,30-07-2022 05:30,30-07-2022 14:15,,Application
TSR-357792,546044,Customer 25,Permanently Closed,Severity 1,Severity 1,22-07-2022 15:34,23-07-2022 03:53,,,,Client,22-07-2022 15:34,22-07-2022 23:12,,Application
TSR-357478,545690,Customer 25,Permanently Closed,Severity 1,Severity 1,22-07-2022 05:17,22-07-2022 06:17,,,,Internal,22-07-2022 05:17,22-07-2022 06:00,,Application
TSR-357171,545364,Customer 25,Permanently Closed,Severity 1,Severity 1,21-07-2022 20:27,21-07-2022 22:40,,,,Client,21-07-2022 20:27,21-07-2022 22:38,,Application
TSR-353614,541476,Customer 25,Permanently Closed,Severity 1,Severity 1,16-07-2022 17:51,18-07-2022 14:46,,,,Client,16-07-2022 17:51,16-07-2022 19:17,,Application
TSR-353533,541395,Customer 25,Permanently Closed,Severity 1,Severity 1,16-07-2022 07:23,16-07-2022 08:44,,,,Internal,16-07-2022 07:23,16-07-2022 08:44,,Application
TSR-345399,532579,Customer 25,Permanently Closed,Severity 1,Severity 1,05-07-2022 11:51,05-07-2022 12:29,,,,Internal,05-07-2022 11:51,05-07-2022 12:27,,Platform
TSR-343995,531087,Customer 25,Permanently Closed,Severity 1,Severity 1,02-07-2022 04:34,02-07-2022 05:56,,,,Internal,02-07-2022 04:34,02-07-2022 05:55,,Platform
TSR-342425,529379,Customer 25,Permanently Closed,Severity 1,Severity 1,30-06-2022 13:29,30-06-2022 13:58,,,,Internal,30-06-2022 13:29,30-06-2022 13:49,,
TSR-340763,527575,Customer 25,Permanently Closed,Severity 1,Severity 1,28-06-2022 18:55,29-06-2022 04:47,,,,Client,28-06-2022 18:55,28-06-2022 21:32,,
TSR-335451,521793,Customer 25,Permanently Closed,Severity 1,Severity 1,20-06-2022 20:58,20-06-2022 21:35,,,,Client,20-06-2022 20:58,20-06-2022 21:35,,
TSR-335139,521469,Customer 25,Permanently Closed,Severity 1,Severity 1,20-06-2022 15:20,20-06-2022 15:53,,,,Internal,20-06-2022 15:02,20-06-2022 15:53,,
